"year","measure","category","level","cost_value","institution"
"2005","raw","dorm","2yr",3016.61117825297,"private_non_profit"
"2005","raw","board","total",3636.77316991467,"private_non_profit"
"2005","raw","board","4yr",3637.21736147311,"private_non_profit"
"2005","raw","board","2yr",2994.41671126761,"private_non_profit"
"2005","inf","total","total",42951.5008512888,"private_non_profit"
"2005","inf","total","4yr",43211.276068309,"private_non_profit"
"2005","inf","total","2yr",24591.7300502798,"private_non_profit"
"2005","inf","tuition","total",30975.6084469528,"private_non_profit"
"2005","inf","tuition","4yr",31222.6521730811,"private_non_profit"
"2005","inf","tuition","2yr",15539.0299765533,"private_non_profit"
"2005","inf","dorm","total",6498.8563052673,"private_non_profit"
"2005","inf","dorm","4yr",6510.91883686849,"private_non_profit"
"2005","inf","dorm","2yr",4543.06264048173,"private_non_profit"
"2005","inf","board","total",5477.03609906869,"private_non_profit"
"2005","inf","board","4yr",5477.70505835948,"private_non_profit"
"2005","inf","board","2yr",4509.63743324471,"private_non_profit"
"2006","raw","total","total",30165.5018058506,"private_non_profit"
"2006","raw","total","4yr",30320.7731073711,"private_non_profit"
"2006","raw","total","2yr",17681.6582309793,"private_non_profit"
"2006","raw","tuition","total",21840.6338891776,"private_non_profit"
"2006","raw","tuition","4yr",21993.5451708035,"private_non_profit"
"2006","raw","tuition","2yr",10935.886340948,"private_non_profit"
"2006","raw","dorm","total",4532.31202664644,"private_non_profit"
"2006","raw","dorm","4yr",4537.26571996118,"private_non_profit"
"2006","raw","dorm","2yr",3575.81483148335,"private_non_profit"
"2006","raw","board","total",3792.55589002657,"private_non_profit"
"2006","raw","board","4yr",3789.96221660647,"private_non_profit"
"2006","raw","board","2yr",3169.95705854801,"private_non_profit"
"2006","inf","total","total",44284.5319805312,"private_non_profit"
"2006","inf","total","4yr",44512.4783598787,"private_non_profit"
"2006","inf","total","2yr",25957.5976702884,"private_non_profit"
"2006","inf","tuition","total",32063.1911302324,"private_non_profit"
"2006","inf","tuition","4yr",32287.6728771275,"private_non_profit"
"2006","inf","tuition","2yr",16054.4522520503,"private_non_profit"
"2006","inf","dorm","total",6653.67074552833,"private_non_profit"
"2006","inf","dorm","4yr",6660.94302601053,"private_non_profit"
"2006","inf","dorm","2yr",5249.48291198555,"private_non_profit"
"2006","inf","board","total",5567.67010477045,"private_non_profit"
"2006","inf","board","4yr",5563.86245674063,"private_non_profit"
"2006","inf","board","2yr",4653.66250625253,"private_non_profit"
"2007","raw","total","total",31920.9921073421,"private_non_profit"
"2007","raw","total","4yr",32050.2354595592,"private_non_profit"
"2007","raw","total","2yr",18856.9561505612,"private_non_profit"
"2007","raw","tuition","total",23201.3378336277,"private_non_profit"
"2007","raw","tuition","4yr",23328.5793925112,"private_non_profit"
"2007","raw","tuition","2yr",11788.8344606031,"private_non_profit"
"2007","raw","dorm","total",4725.25308012403,"private_non_profit"
"2007","raw","dorm","4yr",4730.05727795488,"private_non_profit"
"2007","raw","dorm","2yr",3795.71507181329,"private_non_profit"
"2007","raw","board","total",3994.40119359041,"private_non_profit"
"2007","raw","board","4yr",3991.59878909316,"private_non_profit"
"2007","raw","board","2yr",3272.40661814489,"private_non_profit"
"2007","inf","total","total",45187.2678976934,"private_non_profit"
"2007","inf","total","4yr",45370.2244286494,"private_non_profit"
"2007","inf","total","2yr",26693.854828982,"private_non_profit"
"2007","inf","tuition","total",32843.7494908525,"private_non_profit"
"2007","inf","tuition","4yr",33023.8722887172,"private_non_profit"
"2007","inf","tuition","2yr",16688.2413673573,"private_non_profit"
"2007","inf","dorm","total",6689.05515523917,"private_non_profit"
"2007","inf","dorm","4yr",6695.8559643646,"private_non_profit"
"2007","inf","dorm","2yr",5373.20372864881,"private_non_profit"
"2007","inf","board","total",5654.46325160178,"private_non_profit"
"2007","inf","board","4yr",5650.49617556764,"private_non_profit"
"2007","inf","board","2yr",4632.40973297589,"private_non_profit"
"2008","raw","total","total",33634.9575096561,"private_non_profit"
"2008","raw","total","4yr",33760.5960994479,"private_non_profit"
"2008","raw","total","2yr",20261.4467176319,"private_non_profit"
"2008","raw","tuition","total",24502.9595098309,"private_non_profit"
"2008","raw","tuition","4yr",24637.7978760033,"private_non_profit"
"2008","raw","tuition","2yr",12602.1679115498,"private_non_profit"
"2008","raw","dorm","total",4956.69783502455,"private_non_profit"
"2008","raw","dorm","4yr",4961.86098709367,"private_non_profit"
"2008","raw","dorm","2yr",3889.34372183209,"private_non_profit"
"2008","raw","board","total",4175.30016480061,"private_non_profit"
"2008","raw","board","4yr",4160.93723635099,"private_non_profit"
"2008","raw","board","2yr",3769.93508424994,"private_non_profit"
"2008","inf","total","total",46957.9702632739,"private_non_profit"
"2008","inf","total","4yr",47133.3750682799,"private_non_profit"
"2008","inf","total","2yr",28287.1299059713,"private_non_profit"
"2008","inf","tuition","total",34208.7319032445,"private_non_profit"
"2008","inf","tuition","4yr",34396.980572423,"private_non_profit"
"2008","inf","tuition","2yr",17593.9638357935,"private_non_profit"
"2008","inf","dorm","total",6920.07621755717,"private_non_profit"
"2008","inf","dorm","4yr",6927.28452579591,"private_non_profit"
"2008","inf","dorm","2yr",5429.93660036617,"private_non_profit"
"2008","inf","board","total",5829.16214247225,"private_non_profit"
"2008","inf","board","4yr",5809.10997006094,"private_non_profit"
"2008","inf","board","2yr",5263.22946981157,"private_non_profit"
"2009","raw","total","total",34919.8202489291,"private_non_profit"
"2009","raw","total","4yr",35042.3031702709,"private_non_profit"
"2009","raw","total","2yr",20755.7472050455,"private_non_profit"
"2009","raw","tuition","total",25395.6967572518,"private_non_profit"
"2009","raw","tuition","4yr",25535.1549452193,"private_non_profit"
"2009","raw","tuition","2yr",12635.7841024845,"private_non_profit"
"2009","raw","dorm","total",5173.47462104928,"private_non_profit"
"2009","raw","dorm","4yr",5178.22596887078,"private_non_profit"
"2009","raw","dorm","2yr",4116.32443903518,"private_non_profit"
"2009","raw","board","total",4350.64887062797,"private_non_profit"
"2009","raw","board","4yr",4328.92225618079,"private_non_profit"
"2009","raw","board","2yr",4003.63866352591,"private_non_profit"
"2009","inf","total","total",48284.5055371376,"private_non_profit"
"2009","inf","total","4yr",48453.8657243199,"private_non_profit"
"2009","inf","total","2yr",28699.4888205412,"private_non_profit"
"2009","inf","tuition","total",35115.2626775792,"private_non_profit"
"2009","inf","tuition","4yr",35308.0949888887,"private_non_profit"
"2009","inf","tuition","2yr",17471.8135177456,"private_non_profit"
"2009","inf","dorm","total",7153.49226329295,"private_non_profit"
"2009","inf","dorm","4yr",7160.0620703126,"private_non_profit"
"2009","inf","dorm","2yr",5691.7443661625,"private_non_profit"
"2009","inf","board","total",6015.75059626545,"private_non_profit"
"2009","inf","board","4yr",5985.70866511862,"private_non_profit"
"2009","inf","board","2yr",5535.93093663315,"private_non_profit"
"2010","raw","total","total",36303.5070782774,"private_non_profit"
"2010","raw","total","4yr",36415.9688249269,"private_non_profit"
"2010","raw","total","2yr",20091.5084388504,"private_non_profit"
"2010","raw","tuition","total",26440.9780795245,"private_non_profit"
"2010","raw","tuition","4yr",26581.4557134845,"private_non_profit"
"2010","raw","tuition","2yr",12668.2832288176,"private_non_profit"
"2010","raw","dorm","total",5398.04277277013,"private_non_profit"
"2010","raw","dorm","4yr",5404.43068509273,"private_non_profit"
"2010","raw","dorm","2yr",3979.7087733708,"private_non_profit"
"2010","raw","board","total",4464.48622598279,"private_non_profit"
"2010","raw","board","4yr",4430.08242634959,"private_non_profit"
"2010","raw","board","2yr",3443.51643666204,"private_non_profit"
"2010","inf","total","total",49209.62479544,"private_non_profit"
"2010","inf","total","4yr",49362.0673774893,"private_non_profit"
"2010","inf","total","2yr",27234.1619700385,"private_non_profit"
"2010","inf","tuition","total",35840.9067121895,"private_non_profit"
"2010","inf","tuition","4yr",36031.324999999,"private_non_profit"
"2010","inf","tuition","2yr",17171.9350185177,"private_non_profit"
"2010","inf","dorm","total",7317.0798321218,"private_non_profit"
"2010","inf","dorm","4yr",7325.73868615327,"private_non_profit"
"2010","inf","dorm","2yr",5394.51946365481,"private_non_profit"
"2010","inf","board","total",6051.63825112864,"private_non_profit"
"2010","inf","board","4yr",6005.00369133702,"private_non_profit"
"2010","inf","board","2yr",4667.70748786594,"private_non_profit"
"2011","raw","total","total",37705.0202881097,"private_non_profit"
"2011","raw","total","4yr",37835.0346326574,"private_non_profit"
"2011","raw","total","2yr",22925.9767653854,"private_non_profit"
"2011","raw","tuition","total",27443.0970408332,"private_non_profit"
"2011","raw","tuition","4yr",27615.7323201857,"private_non_profit"
"2011","raw","tuition","2yr",14078.0503991935,"private_non_profit"
"2011","raw","dorm","total",5627.6595982019,"private_non_profit"
"2011","raw","dorm","4yr",5633.1505689444,"private_non_profit"
"2011","raw","dorm","2yr",4281.02041194523,"private_non_profit"
"2011","raw","board","total",4634.26364907457,"private_non_profit"
"2011","raw","board","4yr",4586.15174352732,"private_non_profit"
"2011","raw","board","2yr",4566.90595424671,"private_non_profit"
"2011","inf","total","total",49654.5664697285,"private_non_profit"
"2011","inf","total","4yr",49825.7852056961,"private_non_profit"
"2011","inf","total","2yr",30191.7205847326,"private_non_profit"
"2011","inf","tuition","total",36140.4151419853,"private_non_profit"
"2011","inf","tuition","4yr",36367.7623198446,"private_non_profit"
"2011","inf","tuition","2yr",18539.6926979345,"private_non_profit"
"2011","inf","dorm","total",7411.18809783649,"private_non_profit"
"2011","inf","dorm","4yr",7418.41927738853,"private_non_profit"
"2011","inf","dorm","2yr",5637.76947947257,"private_non_profit"
"2011","inf","board","total",6102.96322990671,"private_non_profit"
"2011","inf","board","4yr",6039.60360846302,"private_non_profit"
"2011","inf","board","2yr",6014.2584073255,"private_non_profit"
"2012","raw","total","total",39170.5452509176,"private_non_profit"
"2012","raw","total","4yr",39299.2175320571,"private_non_profit"
"2012","raw","total","2yr",22147.5194275047,"private_non_profit"
"2012","raw","tuition","total",28566.3060299721,"private_non_profit"
"2012","raw","tuition","4yr",28743.4652896132,"private_non_profit"
"2012","raw","tuition","2yr",13784.6121939215,"private_non_profit"
"2012","raw","dorm","total",5838.3445622732,"private_non_profit"
"2012","raw","dorm","4yr",5843.86563292438,"private_non_profit"
"2012","raw","dorm","2yr",4404.97953459433,"private_non_profit"
"2012","raw","board","total",4765.89465867231,"private_non_profit"
"2012","raw","board","4yr",4711.88660951943,"private_non_profit"
"2012","raw","board","2yr",3957.92769898885,"private_non_profit"
"2012","inf","total","total",50740.1053525418,"private_non_profit"
"2012","inf","total","4yr",50906.7827643354,"private_non_profit"
"2012","inf","total","2yr",28689.0943654334,"private_non_profit"
"2012","inf","tuition","total",37003.7580076774,"private_non_profit"
"2012","inf","tuition","4yr",37233.2436949659,"private_non_profit"
"2012","inf","tuition","2yr",17856.087284032,"private_non_profit"
"2012","inf","dorm","total",7562.78005007453,"private_non_profit"
"2012","inf","dorm","4yr",7569.93184499352,"private_non_profit"
"2012","inf","dorm","2yr",5706.05091732469,"private_non_profit"
"2012","inf","board","total",6173.56729478981,"private_non_profit"
"2012","inf","board","4yr",6103.60722437597,"private_non_profit"
"2012","inf","board","2yr",5126.9561640767,"private_non_profit"
"2013","raw","total","total",40636.3364408109,"private_non_profit"
"2013","raw","total","4yr",40730.8809692543,"private_non_profit"
"2013","raw","total","2yr",23001.1819097354,"private_non_profit"
"2013","raw","tuition","total",29671.4543775254,"private_non_profit"
"2013","raw","tuition","4yr",29822.8886860531,"private_non_profit"
"2013","raw","tuition","2yr",14002.5010685921,"private_non_profit"
"2013","raw","dorm","total",6037.12959955996,"private_non_profit"
"2013","raw","dorm","4yr",6041.85977942473,"private_non_profit"
"2013","raw","dorm","2yr",4792.87771804511,"private_non_profit"
"2013","raw","board","total",4927.75246372555,"private_non_profit"
"2013","raw","board","4yr",4866.13250377648,"private_non_profit"
"2013","raw","board","2yr",4205.8031230982,"private_non_profit"
"2013","inf","total","total",51829.202890054,"private_non_profit"
"2013","inf","total","4yr",51949.7887493126,"private_non_profit"
"2013","inf","total","2yr",29336.6240248336,"private_non_profit"
"2013","inf","tuition","total",37844.1553464276,"private_non_profit"
"2013","inf","tuition","4yr",38037.300698313,"private_non_profit"
"2013","inf","tuition","2yr",17859.3478747607,"private_non_profit"
"2013","inf","dorm","total",7699.99567615794,"private_non_profit"
"2013","inf","dorm","4yr",7706.02873605925,"private_non_profit"
"2013","inf","dorm","2yr",6113.02724195139,"private_non_profit"
"2013","inf","board","total",6285.05186746845,"private_non_profit"
"2013","inf","board","4yr",6206.45931494026,"private_non_profit"
"2013","inf","board","2yr",5364.24890812153,"private_non_profit"
"2014","raw","total","total",41968.8662730591,"private_non_profit"
"2014","raw","total","4yr",42063.2110961893,"private_non_profit"
"2014","raw","total","2yr",23582.2201821057,"private_non_profit"
"2014","raw","tuition","total",30641.4964463172,"private_non_profit"
"2014","raw","tuition","4yr",30788.5207850289,"private_non_profit"
"2014","raw","tuition","2yr",14292.8157437915,"private_non_profit"
"2014","raw","dorm","total",6249.16732683671,"private_non_profit"
"2014","raw","dorm","4yr",6253.88104541619,"private_non_profit"
"2014","raw","dorm","2yr",5037.61754592212,"private_non_profit"
"2014","raw","board","total",5078.20249990518,"private_non_profit"
"2014","raw","board","4yr",5020.8092657442,"private_non_profit"
"2014","raw","board","2yr",4251.78689239205,"private_non_profit"
"2014","inf","total","total",53141.7910867626,"private_non_profit"
"2014","inf","total","4yr",53261.2523285384,"private_non_profit"
"2014","inf","total","2yr",29860.2637995004,"private_non_profit"
"2014","inf","tuition","total",38798.8560887394,"private_non_profit"
"2014","inf","tuition","4yr",38985.0211531386,"private_non_profit"
"2014","inf","tuition","2yr",18097.8400359062,"private_non_profit"
"2014","inf","dorm","total",7912.8166672007,"private_non_profit"
"2014","inf","dorm","4yr",7918.78526893425,"private_non_profit"
"2014","inf","dorm","2yr",6378.72887627302,"private_non_profit"
"2014","inf","board","total",6430.11833082253,"private_non_profit"
"2014","inf","board","4yr",6357.44590646556,"private_non_profit"
"2014","inf","board","2yr",5383.69488732116,"private_non_profit"
"2015","raw","total","total",43076.5853148341,"private_non_profit"
"2015","raw","total","4yr",43202.1874025289,"private_non_profit"
"2015","raw","total","2yr",24349.3805395219,"private_non_profit"
"2015","raw","tuition","total",31409.130504889,"private_non_profit"
"2015","raw","tuition","4yr",31578.0334544443,"private_non_profit"
"2015","raw","tuition","2yr",14724.3704169483,"private_non_profit"
"2015","raw","dorm","total",6491.32486023439,"private_non_profit"
"2015","raw","dorm","4yr",6496.5303569458,"private_non_profit"
"2015","raw","dorm","2yr",5379.27141932875,"private_non_profit"
"2015","raw","board","total",5176.12994971074,"private_non_profit"
"2015","raw","board","4yr",5127.62359113884,"private_non_profit"
"2015","raw","board","2yr",4245.73870324484,"private_non_profit"
"2015","inf","total","total",54179.0570902958,"private_non_profit"
"2015","inf","total","4yr",54337.0316054562,"private_non_profit"
"2015","inf","total","2yr",30625.140519432,"private_non_profit"
"2015","inf","tuition","total",39504.4561295558,"private_non_profit"
"2015","inf","tuition","4yr",39716.8917829344,"private_non_profit"
"2015","inf","tuition","2yr",18519.399799403,"private_non_profit"
"2015","inf","dorm","total",8164.38577068885,"private_non_profit"
"2015","inf","dorm","4yr",8170.93292157022,"private_non_profit"
"2015","inf","dorm","2yr",6765.71393024613,"private_non_profit"
"2015","inf","board","total",6510.21519005117,"private_non_profit"
"2015","inf","board","4yr",6449.20690095161,"private_non_profit"
"2015","inf","board","2yr",5340.02678978285,"private_non_profit"
"2016","raw","total","total",44547.6919543695,"private_non_profit"
"2016","raw","total","4yr",44698.9529200669,"private_non_profit"
"2016","raw","total","2yr",25267.9316095802,"private_non_profit"
"2016","raw","tuition","total",32553.3259057928,"private_non_profit"
"2016","raw","tuition","4yr",32716.9137276015,"private_non_profit"
"2016","raw","tuition","2yr",15301.013527665,"private_non_profit"
"2016","raw","dorm","total",6703.84870094638,"private_non_profit"
"2016","raw","dorm","4yr",6709.25086070645,"private_non_profit"
"2016","raw","dorm","2yr",5614.55089707994,"private_non_profit"
"2016","raw","board","total",5290.51734763032,"private_non_profit"
"2016","raw","board","4yr",5272.78833175894,"private_non_profit"
"2016","raw","board","2yr",4352.36718483522,"private_non_profit"
"2016","inf","total","total",55017.2881088669,"private_non_profit"
"2016","inf","total","4yr",55204.0984185442,"private_non_profit"
"2016","inf","total","2yr",31206.3995302693,"private_non_profit"
"2016","inf","tuition","total",40204.0068000688,"private_non_profit"
"2016","inf","tuition","4yr",40406.0410229142,"private_non_profit"
"2016","inf","tuition","2yr",18897.0568996369,"private_non_profit"
"2016","inf","dorm","total",8279.38686017703,"private_non_profit"
"2016","inf","dorm","4yr",8286.05863523182,"private_non_profit"
"2016","inf","dorm","2yr",6934.08234534239,"private_non_profit"
"2016","inf","board","total",6533.89444862106,"private_non_profit"
"2016","inf","board","4yr",6511.99876039817,"private_non_profit"
"2016","inf","board","2yr",5375.26028529005,"private_non_profit"
"2017","raw","total","total",46007.8377984459,"private_non_profit"
"2017","raw","total","4yr",46143.7752486367,"private_non_profit"
"2017","raw","total","2yr",26529.6483860943,"private_non_profit"
"2017","raw","tuition","total",33597.9523634422,"private_non_profit"
"2017","raw","tuition","4yr",33748.2789200121,"private_non_profit"
"2017","raw","tuition","2yr",15788.6622418586,"private_non_profit"
"2017","raw","dorm","total",6951.3047381971,"private_non_profit"
"2017","raw","dorm","4yr",6955.0938220702,"private_non_profit"
"2017","raw","dorm","2yr",6015.92325362233,"private_non_profit"
"2017","raw","board","total",5458.58069680664,"private_non_profit"
"2017","raw","board","4yr",5440.40250655446,"private_non_profit"
"2017","raw","board","2yr",4725.06289061334,"private_non_profit"
"2017","inf","total","total",55567.9730081784,"private_non_profit"
"2017","inf","total","4yr",55732.1573933715,"private_non_profit"
"2017","inf","total","2yr",32042.3400876437,"private_non_profit"
"2017","inf","tuition","total",40579.3925426524,"private_non_profit"
"2017","inf","tuition","4yr",40760.9559987418,"private_non_profit"
"2017","inf","tuition","2yr",19069.4455395702,"private_non_profit"
"2017","inf","dorm","total",8395.74152030258,"private_non_profit"
"2017","inf","dorm","4yr",8400.31795163388,"private_non_profit"
"2017","inf","dorm","2yr",7265.99373004767,"private_non_profit"
"2017","inf","board","total",6592.83894522339,"private_non_profit"
"2017","inf","board","4yr",6570.88344299579,"private_non_profit"
"2017","inf","board","2yr",5706.90081802576,"private_non_profit"
"2018","raw","total","total",47429.8257896332,"private_non_profit"
"2018","raw","total","4yr",47552.0388066341,"private_non_profit"
"2018","raw","total","2yr",27877.7507635415,"private_non_profit"
"2018","raw","tuition","total",34632.1016616626,"private_non_profit"
"2018","raw","tuition","4yr",34769.7507092165,"private_non_profit"
"2018","raw","tuition","2yr",16594.880390274,"private_non_profit"
"2018","raw","dorm","total",7172.62892563751,"private_non_profit"
"2018","raw","dorm","4yr",7174.31698025258,"private_non_profit"
"2018","raw","dorm","2yr",6648.98702738516,"private_non_profit"
"2018","raw","board","total",5625.09520233307,"private_non_profit"
"2018","raw","board","4yr",5607.97111716504,"private_non_profit"
"2018","raw","board","2yr",4633.88334588235,"private_non_profit"
"2018","inf","total","total",56122.3973884037,"private_non_profit"
"2018","inf","total","4yr",56267.008661837,"private_non_profit"
"2018","inf","total","2yr",32986.9692877582,"private_non_profit"
"2018","inf","tuition","total",40979.2053732622,"private_non_profit"
"2018","inf","tuition","4yr",41142.0816735298,"private_non_profit"
"2018","inf","tuition","2yr",19636.261706016,"private_non_profit"
"2018","inf","dorm","total",8487.1728745032,"private_non_profit"
"2018","inf","dorm","4yr",8489.17030271094,"private_non_profit"
"2018","inf","dorm","2yr",7867.5619395341,"private_non_profit"
"2018","inf","board","total",6656.01914063832,"private_non_profit"
"2018","inf","board","4yr",6635.75668559631,"private_non_profit"
"2018","inf","board","2yr",5483.14564220807,"private_non_profit"
"2019","raw","total","total",48815.3535077064,"private_non_profit"
"2019","raw","total","4yr",48956.564210807,"private_non_profit"
"2019","raw","total","2yr",28422.6530124599,"private_non_profit"
"2019","raw","tuition","total",35651.3304171308,"private_non_profit"
"2019","raw","tuition","4yr",35798.9656027247,"private_non_profit"
"2019","raw","tuition","2yr",16895.4125177515,"private_non_profit"
"2019","raw","dorm","total",7396.03132400498,"private_non_profit"
"2019","raw","dorm","4yr",7397.53681629796,"private_non_profit"
"2019","raw","dorm","2yr",6869.82440080227,"private_non_profit"
"2019","raw","board","total",5767.99176657057,"private_non_profit"
"2019","raw","board","4yr",5760.0617917843,"private_non_profit"
"2019","raw","board","2yr",4657.41609390609,"private_non_profit"
"2019","inf","total","total",56872.1736032227,"private_non_profit"
"2019","inf","total","4yr",57036.6906873836,"private_non_profit"
"2019","inf","total","2yr",33113.7222253977,"private_non_profit"
"2019","inf","tuition","total",41535.4700309367,"private_non_profit"
"2019","inf","tuition","4yr",41707.4719381587,"private_non_profit"
"2019","inf","tuition","2yr",19683.9470527635,"private_non_profit"
"2019","inf","dorm","total",8616.72296129702,"private_non_profit"
"2019","inf","dorm","4yr",8618.47693034348,"private_non_profit"
"2019","inf","dorm","2yr",8003.66724547848,"private_non_profit"
"2019","inf","board","total",6719.980610989,"private_non_profit"
"2019","inf","board","4yr",6710.74181888145,"private_non_profit"
"2019","inf","board","2yr",5426.10792715565,"private_non_profit"
"2020","raw","total","total",49209.5047699631,"private_non_profit"
"2020","raw","total","4yr",49343.4279739698,"private_non_profit"
"2020","raw","total","2yr",27741.4558429736,"private_non_profit"
"2020","raw","tuition","total",35702.2700670863,"private_non_profit"
"2020","raw","tuition","4yr",35851.579962006,"private_non_profit"
"2020","raw","tuition","2yr",16418.4461782449,"private_non_profit"
"2020","raw","dorm","total",7583.06568272014,"private_non_profit"
"2020","raw","dorm","4yr",7585.11260644495,"private_non_profit"
"2020","raw","dorm","2yr",6653.81250618673,"private_non_profit"
"2020","raw","board","total",5924.16902015665,"private_non_profit"
"2020","raw","board","4yr",5906.7354055189,"private_non_profit"
"2020","raw","board","2yr",4669.19715854194,"private_non_profit"
"2020","inf","total","total",56041.3999452268,"private_non_profit"
"2020","inf","total","4yr",56193.9160876422,"private_non_profit"
"2020","inf","total","2yr",31592.8808718247,"private_non_profit"
"2020","inf","tuition","total",40658.9175228472,"private_non_profit"
"2020","inf","tuition","4yr",40828.9565341335,"private_non_profit"
"2020","inf","tuition","2yr",18697.8656472038,"private_non_profit"
"2020","inf","dorm","total",8635.84420779699,"private_non_profit"
"2020","inf","dorm","4yr",8638.1753117505,"private_non_profit"
"2020","inf","dorm","2yr",7577.58017608358,"private_non_profit"
"2020","inf","board","total",6746.63821458268,"private_non_profit"
"2020","inf","board","4yr",6726.78424175827,"private_non_profit"
"2020","inf","board","2yr",5317.43504853731,"private_non_profit"
"2021","raw","total","total",51008.8313657891,"private_non_profit"
"2021","raw","total","4yr",51116.4798663252,"private_non_profit"
"2021","raw","total","2yr",30818.3673347729,"private_non_profit"
"2021","raw","tuition","total",37098.7008794521,"private_non_profit"
"2021","raw","tuition","4yr",37225.1861403224,"private_non_profit"
"2021","raw","tuition","2yr",18482.9002201,"private_non_profit"
"2021","raw","dorm","total",7841.38138964964,"private_non_profit"
"2021","raw","dorm","4yr",7842.25671355106,"private_non_profit"
"2021","raw","dorm","2yr",7391.95908516553,"private_non_profit"
"2021","raw","board","total",6068.74909668734,"private_non_profit"
"2021","raw","board","4yr",6049.03701245173,"private_non_profit"
"2021","raw","board","2yr",4943.50802950738,"private_non_profit"
"2021","inf","total","total",54202.8829966697,"private_non_profit"
"2021","inf","total","4yr",54317.2721901307,"private_non_profit"
"2021","inf","total","2yr",32748.1401566754,"private_non_profit"
"2021","inf","tuition","total",39421.7332421782,"private_non_profit"
"2021","inf","tuition","4yr",39556.1387090784,"private_non_profit"
"2021","inf","tuition","2yr",19640.2554468462,"private_non_profit"
"2021","inf","dorm","total",8332.39003159169,"private_non_profit"
"2021","inf","dorm","4yr",8333.32016619274,"private_non_profit"
"2021","inf","dorm","2yr",7854.82597192213,"private_non_profit"
"2021","inf","board","total",6448.75972289979,"private_non_profit"
"2021","inf","board","4yr",6427.81331485956,"private_non_profit"
"2021","inf","board","2yr",5253.05873790704,"private_non_profit"
"2022","raw","total","total",52773.214161521,"private_non_profit"
"2022","raw","total","4yr",52847.5954189998,"private_non_profit"
"2022","raw","total","2yr",33162.2698061655,"private_non_profit"
"2022","raw","tuition","total",38314.5803706374,"private_non_profit"
"2022","raw","tuition","4yr",38421.2728504376,"private_non_profit"
"2022","raw","tuition","2yr",20019.2620167914,"private_non_profit"
"2022","raw","dorm","total",8144.02388476774,"private_non_profit"
"2022","raw","dorm","4yr",8144.65083846614,"private_non_profit"
"2022","raw","dorm","2yr",7800.32742217368,"private_non_profit"
"2022","raw","board","total",6314.6099061158,"private_non_profit"
"2022","raw","board","4yr",6281.67173009608,"private_non_profit"
"2022","raw","board","2yr",5342.68036720044,"private_non_profit"
"2022","inf","total","total",52773.214161521,"private_non_profit"
"2022","inf","total","4yr",52847.5954189998,"private_non_profit"
"2022","inf","total","2yr",33162.2698061655,"private_non_profit"
"2022","inf","tuition","total",38314.5803706374,"private_non_profit"
"2022","inf","tuition","4yr",38421.2728504376,"private_non_profit"
"2022","inf","tuition","2yr",20019.2620167914,"private_non_profit"
"2022","inf","dorm","total",8144.02388476774,"private_non_profit"
"2022","inf","dorm","4yr",8144.65083846614,"private_non_profit"
"2022","inf","dorm","2yr",7800.32742217368,"private_non_profit"
"2022","inf","board","total",6314.6099061158,"private_non_profit"
"2022","inf","board","4yr",6281.67173009608,"private_non_profit"
"2022","inf","board","2yr",5342.68036720044,"private_non_profit"
"1999","raw","total","total",16124.2734657881,"private_for_profit"
"1999","raw","total","4yr",16547.4339006714,"private_for_profit"
"1999","raw","total","2yr",15733.605906663,"private_for_profit"
"1999","raw","tuition","total",8706.9301556709,"private_for_profit"
"1999","raw","tuition","4yr",8660.81809780715,"private_for_profit"
"1999","raw","tuition","2yr",8765.74519305624,"private_for_profit"
"1999","raw","dorm","total",4246.63938643112,"private_for_profit"
"1999","raw","dorm","4yr",4631.41154236944,"private_for_profit"
"1999","raw","dorm","2yr",3911.70275242341,"private_for_profit"
"1999","raw","board","total",3170.7039236861,"private_for_profit"
"1999","raw","board","4yr",3255.20426049486,"private_for_profit"
"1999","raw","board","2yr",3056.15796118334,"private_for_profit"
"1999","inf","total","total",28543.5985964766,"private_for_profit"
"1999","inf","total","4yr",29292.6879505394,"private_for_profit"
"1999","inf","total","2yr",27852.0289567038,"private_for_profit"
"1999","inf","tuition","total",15413.2289990208,"private_for_profit"
"1999","inf","tuition","4yr",15331.6002625129,"private_for_profit"
"1999","inf","tuition","2yr",15517.3448726523,"private_for_profit"
"1999","inf","dorm","total",7517.50894621489,"private_for_profit"
"1999","inf","dorm","4yr",8198.642393468,"private_for_profit"
"1999","inf","dorm","2yr",6924.59560617164,"private_for_profit"
"1999","inf","board","total",5612.86065124088,"private_for_profit"
"1999","inf","board","4yr",5762.44529455852,"private_for_profit"
"1999","inf","board","2yr",5410.08847787982,"private_for_profit"
"2000","raw","total","total",17687.6411302041,"private_for_profit"
"2000","raw","total","4yr",18220.2680507785,"private_for_profit"
"2000","raw","total","2yr",17061.2817443435,"private_for_profit"
"2000","raw","tuition","total",10192.4112153431,"private_for_profit"
"2000","raw","tuition","4yr",10410.8535430588,"private_for_profit"
"2000","raw","tuition","2yr",9945.47024028805,"private_for_profit"
"2000","raw","dorm","total",4506.75240752064,"private_for_profit"
"2000","raw","dorm","4yr",4960.34643230073,"private_for_profit"
"2000","raw","dorm","2yr",3954.6996949928,"private_for_profit"
"2000","raw","board","total",2988.47750734044,"private_for_profit"
"2000","raw","board","4yr",2849.068075419,"private_for_profit"
"2000","raw","board","2yr",3161.11180906261,"private_for_profit"
"2000","inf","total","total",30273.9173240652,"private_for_profit"
